|dname|id|smiles|cid|len
3625|PNU-282987|4192|C1CN2CCC1C(C2)NC(=O)C3=CC=C(C=C3)Cl.Cl|11243536.0|38.0
3626|IDEBENONE|536|CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO|3686.0|38.0
3627|CHEMBL3348824|3477|CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O|3246906.0|38.0
3628|TROPICAMIDE|639|CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2|5593.0|38.0
3629|METICRANE|562|CC1=C(C=C2C(=C1)CCCS2(=O)=O)S(=O)(=O)N|4165.0|38.0
3630|IMIPRAMINE HCL|707|CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl|8228.0|38.0
3631|HEXESTROL|532|CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O|3606.0|38.0
3632|CIPROFIBRATE|495|CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl|2763.0|38.0
3633|ABACAVIR|258|C1CC1NC2=NC(=NC3=C2N=CN3C4CC(C=C4)CO)N|441300.0|38.0
3634|LAMOTRIGINE|265|C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N|3878.0|38.0
3635|ANAGRELIDE HCL|824|C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31.Cl|42786.0|38.0
3636|NLG919|2026|C1CCC(CC1)C(CC2C3=CC=CC=C3C4=CN=CN24)O|66558287.0|38.0
3637|PROPARACAINE HCL|1186|CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl|517321.0|38.0
3638|SALIDROSIDE|1072|C1=CC(=CC=C1CCOC2C(C(C(C(O2)CO)O)O)O)O|159278.0|38.0
3639|CINCHONIDINE|1006|C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O|101744.0|38.0
3640|3-DEAZANEPLANOCIN A (DZNEP)|978|C1=CN=C(C2=C1N(C=N2)C3C=C(C(C3O)O)CO)N|73087.0|38.0
3641|Spautin-1|2506|C1=CC(=CC=C1CNC2=NC=NC3=C2C=C(C=C3)F)F|51037431.0|38.0
3642|NCGC00346589-01|3241|C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O|45042199.0|38.0
3643|Y-27632 2HCL|1540|CC(C1CCC(CC1)C(=O)NC2=CC=NC=C2)N.Cl.Cl|9901617.0|38.0
3644|TROPISETRON|1201|CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43|656665.0|38.0
3645|SODIUM 4-AMINOHIPPURATE HYDRATE|1810|C1=CC(=CC=C1C(=O)NCC(=O)[O-])N.O.[Na+]|24211921.0|38.0
3646|TCID|1256|C1C(=O)C2=C(C1=O)C(=C(C(=C2Cl)Cl)Cl)Cl|2729042.0|38.0
3647|CHEMBL2143157|2165|C1COCCN1C2=CC3=C(C=CC(=C3N=C2)O)C(=O)O|49852941.0|38.0
3648|cinchonine|3238|C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O|6419964.0|38.0
3649|ZINC44963243|3233|CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O|73265361.0|38.0
3650|89565-68-4|3262|CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43|72165.0|38.0
3651|ESMOLOL HCL|1011|CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl|104769.0|38.0
3652|ZOLMITRIPTAN|873|CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3|60857.0|38.0
3653|80306-38-3|2753|CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Cl)OC2|44250175.0|38.0
3654|ARACHIDONYLCYCLOPROPYLAMIDE|2220|CCCCC/C=CC/C=CC/C=CC/C=CCCCC(=O)NC1CC1|5311007.0|38.0
3655|ALPROSTADIL|1309|CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O|5280723.0|38.0
3656|LEVOBETAXOLOL HCL|865|CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O.Cl|60656.0|38.0
3657|methyltestosterone|2857|CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C|6010.0|38.0
3658|monastrol|2629|CCOC(=O)C1=C(NC(=S)NC1C2=CC(=CC=C2)O)C|2987927.0|38.0
3659|ZLN005|1222|CC(C)(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3N2|899323.0|38.0
3660|OAC1|1219|C1=CC=C(C=C1)C(=O)NC2=NC=C3C(=C2)C=CN3|789882.0|38.0
3661|SULFISOXAZOLE|627|CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N|5344.0|37.0
3662|Entecavir Impurity A|3066|C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N|135743573.0|37.0
3663|SUPROFEN|628|CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O|5359.0|37.0
3664|(-)-PARTHENOLIDE|1491|CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C|7251185.0|37.0
3665|CYTARABINE HYDROCHLORIDE|391|C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O.Cl|5351180.0|37.0
3666|ALBENDAZOLE OXIDE|991|CCCS(=O)C1=CC2=C(C=C1)N=C(N2)NC(=O)OC|83969.0|37.0
3667|Arglabin|4090|CC1=CCC23C1C4C(CCC2(O3)C)C(=C)C(=O)O4|5574924.0|37.0
3668|32703-82-5|4249|CC(C)(C)C1=CC2=CC(=C(C=C2C=C1)C#N)C#N|613000.0|37.0
3669|ZINC214489228|4258|CC1(C(=C)N(C2=CC=CC=C21)CCCCCC(=O)O)C|85668777.0|37.0
3670|EBPC|2226|CCOC(=O)C1=C(C(=O)N(C1)CC2=CC=CC=C2)O|54677973.0|37.0
3671|SP600125|709|C1=CC=C2C(=C1)C3=NNC4=CC=CC(=C43)C2=O|8515.0|37.0
3672|SULFAPYRIDINE|625|C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N|5336.0|37.0
3673|ACADESINE|776|C1=NC(=C(N1C2C(C(C(O2)CO)O)O)N)C(=O)N|17513.0|37.0
3674|TRIMETHOPRIM|256|COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N|5578.0|37.0
3675|DOXOFYLLINE|839|CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC3OCCO3|50942.0|37.0
3676|Entecavir|3904|C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N|135398508.0|37.0
3677|HYOSCYAMINE|1061|CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3|154417.0|37.0
3678|ETOMOXIR|4062|CCOC(=O)C1(CO1)CCCCCCOC2=CC=C(C=C2)Cl|9840324.0|37.0
3679|DEHYDROEPIANDROSTERONE (DHEA)|662|CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C|5881.0|37.0
3680|ZINC11616871|3073|C1=NC(=C(N1C2C(C(C(O2)CO)O)O)N)C(=O)N|42066955.0|37.0
3681|sibutramine|2585|CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C|5210.0|37.0
3682|ZINC38139483|3303|CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C|73265315.0|37.0
3683|ARTEMETHER|228|CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C|68911.0|37.0
3684|TRIHEXYPHENIDYL|166|C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O|5572.0|37.0
3685|M344|552|CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCC(=O)NO|3994.0|37.0
3686|FURAZOLIDONE|249|C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]|5323714.0|37.0
3687|MAPROTILINE|133|CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24|4011.0|37.0
3688|TINIDAZOLE|336|CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C|5479.0|37.0
3689|STATTIC|1260|C1=CC(=CC2=C1C=CS2(=O)=O)[N+](=O)[O-]|2779853.0|37.0
3690|CHEMBL3348988|3302|CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C|73265317.0|37.0
3691|7553-53-9|3119|CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC|2548.0|37.0
3692|ZINC11616261|3463|C1=NC(=C(N1C2C(C(C(O2)CO)O)O)O)C(=O)N|15581198.0|37.0
3693|CHEMBL3322515|3122|CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C|6746983.0|37.0
3694|ARTEMISININ|945|CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C|68827.0|37.0
3695|62004-35-7|3146|CC(=C(C#N)C(=O)NC1=C(C=CC(=C1)Br)Br)O|54686938.0|37.0
3696|ETOMOXIR|4276|CCOC(=O)C1(CO1)CCCCCCOC2=CC=C(C=C2)Cl|123823.0|37.0
3697|LENALIDOMIDE|79|C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N|216326.0|37.0
3698|OSELTAMIVIR|148|CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC|65028.0|37.0
3699|XYLOMETAZOLINE HCL|1351|CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C.Cl|5282386.0|37.0
3700|STF-62247|1217|CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3|704473.0|37.0
3701|(-)-HUPERZINE A (HUPA)|2055|CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3|907504.0|37.0
3702|CYTARABINE HYDROCHLORIDE|57|C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O.Cl|6252.0|37.0
3703|GMX-1778|4494|Clc1ccc(OCCCCCCN=C(NC#N)Nc2ccncc2)cc1|0.0|37.0
3704|PICEATANNOL|1210|C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O|667639.0|37.0
3705|GEMCITABINE|14|C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F|60750.0|37.0
3706|L-Hyoscyamine|3428|CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3|3661.0|37.0
3707|BENSERAZIDE HCL|792|C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl|26964.0|37.0
3708|PROBENECID|342|CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O|4911.0|37.0
3709|MIZORIBINE|1010|C1=NC(=C(N1C2C(C(C(O2)CO)O)O)O)C(=O)N|104762.0|37.0
3710|trans-Piceatannol|3096|C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O|4813.0|37.0
3711|SODIUM DANSHENSU|1806|C1=CC(=C(C=C1CC(C(=O)[O-])O)O)O.[Na+]|23711819.0|37.0
3712|parthenolide|4329|CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C|5420804.0|37.0
3713|oxymetazoline|2967|CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C|4636.0|37.0
3714|PF-06651600|3720|CC1CCC(CN1C(=O)C=C)NC2=NC=NC3=C2C=CN3|118115473.0|37.0
3715|DEXRAZOXANE|62|CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2|71384.0|37.0
3716|Nepicastat|3445|C1CC2=C(C=C(C=C2CC1N3C(=CNC3=S)CN)F)F|9796181.0|37.0
3717|ATROPINE|1092|CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3|174174.0|37.0
3718|OXCARBAZEPINE|808|C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N|34312.0|37.0
3719|RUFINAMIDE|319|C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F|129228.0|37.0
3720|cyclobenzaprine|3264|CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31|2895.0|37.0
3721|445430-58-0|2674|CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN|9813758.0|37.0
3722|Capsaicin|3746|CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC|1548943.0|37.0
3723|SULFADIAZINE|614|C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N|5215.0|37.0
3724|Huperzine A|3454|CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3|1253.0|37.0
3725|FLURBIPROFEN|520|CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O|3394.0|37.0
3726|GASTRODIN|1027|C1=CC(=CC=C1CO)OC2C(C(C(C(O2)CO)O)O)O|115067.0|37.0
3727|AC1OFCD4|3391|CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C|7048561.0|37.0
3728|lfm-a13|3646|CC(=C(C#N)C(=O)NC1=C(C=CC(=C1)Br)Br)O|54676905.0|37.0
3729|Omigapil|2642|CN(CC#C)CC1=CC2=CC=CC=C2OC3=CC=CC=C31|6419718.0|37.0
3730|rizatriptan|3259|CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3|5078.0|36.0
3731|FLUVOXAMINE|158|COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F|5324346.0|36.0
3732|MOGUISTEINE|914|CCOC(=O)CC(=O)N1CCSC1COC2=CC=CC=C2OC|65935.0|36.0
3733|DIHYDROARTEMISININ|220|CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)O)C|456410.0|36.0
3734|NCGC00346590-01|3304|CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)O)C|73265310.0|36.0
3735|Acitazanolast|4183|C1=CC(=CC(=C1)NC(=O)C(=O)O)C2=NNN=N2|2006.0|36.0
3736|MIRTAZAPINE|565|CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4|4205.0|36.0
3737|NITROXOLINE|3956|C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-]|19910.0|36.0
3738|Necrostatin 2 S enantiomer|2918|CN1C(=O)C(NC1=O)CC2=CNC3=C2C=CC=C3Cl|44404825.0|36.0
3739|DYCLONINE HCL|929|CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl|68304.0|36.0
3740|NEFOPAM HCL|1062|CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3.Cl|155290.0|36.0
3741|PYRIMETHAMINE|605|CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl|4993.0|36.0
3742|Artenimol|2616|CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)O)C|107770.0|36.0
3743|S-(+)-ROLIPRAM|1070|COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3|158758.0|36.0
3744|(R)-(-)-Rolipram|3244|COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3|448055.0|36.0
3745|ROLIPRAM|609|COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3|5092.0|36.0
3746|CHEMBL3348930|3296|C1C(C(OC1N2C=C(C(=O)NC2=O)C=CBr)CO)O|73265183.0|36.0
3747|RX-3117|2923|C1=CN(C(=O)N=C1N)C2C(C(C(=C2F)CO)O)O|11242315.0|36.0
3748|AS-605240|3768|C1=CC2=NC=CN=C2C=C1C=C3C(=O)NC(=O)S3|5289247.0|36.0
3749|AS-605240|2664|C1=CC2=NC=CN=C2C=C1C=C3C(=O)NC(=O)S3|24906273.0|36.0
3750|BUPIVACAINE HCL|894|CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl|64737.0|36.0
3751|FENSPIRIDE HCL|940|C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3.Cl|68626.0|36.0
3752|SULFAMETHIZOLE|621|CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N|5328.0|36.0
3753|SULFAMETHOXAZOLE|622|CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N|5329.0|36.0
3754|mianserin|2870|CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42|4184.0|36.0
3755|DICYCLOMINE HCL|1142|CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2.Cl|441344.0|36.0
3756|duloxetine|3443|CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32|60835.0|36.0
3757|CHEMBL17639|393|C1C(C(OC1N2C=NC3=C2N=C(N=C3N)Cl)CO)O|1546.0|36.0
3758|PHENAZOPYRIDINE HCL|715|C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl|8691.0|36.0
3759|SR-05000001623|3390|CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O|6710658.0|36.0
3760|7-AMINOCEPHALOSPORANIC ACID|1140|CC(=O)OCC1=C(N2C(C(C2=O)N)SC1)C(=O)O|441328.0|36.0
3761|DIPHENHYDRAMINE HCL|721|CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl|8980.0|36.0
3762|TRIPELENNAMINE HCL|724|CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2.Cl|9066.0|36.0
3763|EQUOL|997|C1C(COC2=C1C=CC(=C2)O)C3=CC=C(C=C3)O|91469.0|36.0
3764|TRIFLUSAL|729|CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(=O)O|9458.0|36.0
3765|Y-27632|2124|C[C@H](C1CCC(CC1)C(=O)NC2=CC=NC=C2)N|448042.0|36.0
3766|ARTICAINE HCL|804|CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC.Cl|32169.0|36.0
3767|CETYLPYRIDINIUM CHLORIDE|800|CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-]|31239.0|36.0
3768|CLADRIBINE|54|C1C(C(OC1N2C=NC3=C2N=C(N=C3N)Cl)CO)O|20279.0|36.0
3769|CHLORMEZANONE|485|CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl|2717.0|36.0
3770|N6-METHYLADENOSINE (M6A)|1007|CNC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O|102175.0|36.0
3771|VU 0361737|1887|COC1=C(C=CC(=C1)NC(=O)C2=CC=CC=N2)Cl|44191096.0|36.0
3772|ARBUTIN|1133|C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O|440936.0|36.0
3773|ETODOLAC|509|CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O|3308.0|36.0
3774|FINGOLIMOD (FTY720) HCL|1016|CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N.Cl|107969.0|36.0
3775|AMBROXOL HCL|1018|C1CC(CCC1NCC2=CC(=CC(=C2N)Br)Br)O.Cl|108013.0|36.0
3776|DYPHYLLINE|505|CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O|3182.0|36.0
3777|DIHYDROARTEMISININ (DHA)|1641|CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)O)C|11358077.0|36.0
3778|Bay 11-7085|4599|CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)C=CC#N|5353432.0|36.0
3779|AZACYCLONOL|770|C1CNCCC1C(C2=CC=CC=C2)(C3=CC=CC=C3)O|15723.0|36.0
3780|DEXCHLORPHENIRAMINE|308|CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2|33036.0|36.0
3781|BISOPROLOL|2852|CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O|2405.0|36.0
3782|145158-71-0|3258|CCCCCN=C(N)NN=CC1=CNC2=C1C=C(C=C2)OC|60918.0|36.0
3783|phenoxybenzamine|3376|CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2|4768.0|36.0
3784|ZOLEDRONIC ACID|121|C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O|68740.0|36.0
3785|CARBAMAZEPINE|480|C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N|2554.0|36.0
3786|ESTRONE|661|CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O|5870.0|36.0
3787|Atiprimod|2597|CCCC1(CCC2(CC1)CCN(C2)CCCN(CC)CC)CCC|129869.0|36.0
3788|Tegaserod|2586|CCCCCN=C(N)NN=CC1=CNC2=C1C=C(C=C2)OC|135409453.0|36.0
3789|NCGC00016552-01|3343|CC(=O)OCC1=C(N2C(C(C2=O)N)SC1)C(=O)O|6604287.0|36.0
3790|NORCISAPRIDE|141|COC1CNCCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl|3019427.0|36.0
3791|AC1LCZJT|3350|C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O|639915.0|36.0
3792|BROMHEXINE HCL|1426|CN(CC1=CC(=CC(=C1N)Br)Br)C2CCCCC2.Cl|5702220.0|36.0
3793|BETA-LAPACHONE|549|CC1(CCC2=C(O1)C3=CC=CC=C3C(=O)C2=O)C|3885.0|36.0
3794|CIPROXIFAN|1442|C1CC1C(=O)C2=CC=C(C=C2)OCCCC3=CN=CN3|6422124.0|36.0
3795|Tecalcet|2358|CC(C1=CC(=CC=C1)OC)NCCCC2=CC=CC=C2Cl|158797.0|36.0
3796|(R)-Etodolac|2374|CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O|667528.0|36.0
3797|(-)-chlorpheniramine|3202|CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2|716121.0|36.0
3798|C6 ceramide|4251|CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCC)O|5702613.0|36.0
3799|IRSOGLADINE|542|C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl|3752.0|36.0
3800|Aacocf3|4231|CCCCCC=CCC=CCC=CCC=CCCCC(=O)C(F)(F)F|5280436.0|36.0
3801|TOLPERISONE HCL|1003|CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2.Cl|92965.0|35.0
3802|OSELTAMIVIR ACID|321|CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)O|449381.0|35.0
3803|CYCLOGUANIL|242|CC1(N=C(N=C(N1C2=CC=C(C=C2)Cl)N)N)C|9049.0|35.0
3804|MEFENAMIC ACID|556|CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C|4044.0|35.0
3805|MEPIVACAINE HCL|923|CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C.Cl|66070.0|35.0
3806|AC1OFCJY|3230|CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O|7048670.0|35.0
3807|TIZANIDINE HCL|1025|C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl.Cl|114869.0|35.0
3808|AC1OFCEV|3214|CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C|7048589.0|35.0
3809|SYK INHIBITOR III|1211|C1OC2=C(O1)C=C(C=C2)C=C[N+](=O)[O-]|672296.0|35.0
3810|BETAXOLOL|470|CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O|2369.0|35.0
3811|Tesmilifene|3234|CCN(CC)CCOC1=CC=C(C=C1)CC2=CC=CC=C2|108092.0|35.0
3812|PNU282987|2791|C1CN2CCC1C(C2)NC(=O)C3=CC=C(C=C3)Cl|9795278.0|35.0
3813|FMAU|2817|CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F|72327.0|35.0
3814|CLEVUDINE|979|CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F|73115.0|35.0
3815|NALIDIXIC ACID|571|CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O|4421.0|35.0
3816|Xanthatin|3747|CC1CC2C(CC=C1C=CC(=O)C)C(=C)C(=O)O2|5281511.0|35.0
3817|Fenobam|2784|CN1CC(=O)NC1=NC(=O)NC2=CC(=CC=C2)Cl|135497698.0|35.0
3818|FENOPROFEN|330|CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O|3342.0|35.0
3819|LOMEGUATRIB|1272|C1=C(SC=C1Br)COC2=NC(=NC3=C2NC=N3)N|3025944.0|35.0
3820|ROPIVACAINE HCL|1093|CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl|175804.0|35.0
3821|PHENINDIONE|590|C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O|4760.0|35.0
3822|SEMAXANIB (SU5416)|1397|CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C|5329098.0|35.0
3823|Tipiracil|3905|C1CC(=N)N(C1)CC2=C(C(=O)NC(=O)N2)Cl|6323266.0|35.0
3824|Rivafurazon|3335|C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)N|1839.0|35.0
3825|NITROFURAL|1412|C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)N|5447130.0|35.0
3826|AMILORIDE|144|C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N|16231.0|35.0
3827|OZAGREL HCL|1447|C1=CC(=CC=C1CN2C=CN=C2)C=CC(=O)O.Cl|6438130.0|35.0
3828|LB-100|4205|CN1CCN(CC1)C(=O)C2C3CCC(C2C(=O)O)O3|3578572.0|35.0
3829|ACETARSONE|446|CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O|1985.0|35.0
3830|proparacaine|2771|CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N|4935.0|35.0
3831|198474-05-4|2347|C1C(C(=O)NC1=O)C2=CNC3=C2C=C(C=C3)F|23063810.0|35.0
3832|CCT007093|4254|C1CC(=CC2=CC=CS2)C(=O)C1=CC3=CC=CS3|2314623.0|35.0
3833|LY404039|1516|C1C(C2C(C2S1(=O)=O)C(=O)O)(C(=O)O)N|9834591.0|35.0
3834|MELPHALAN|84|C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl|460612.0|35.0
3835|FENOBAM|2204|CN1CC(=O)N=C1NC(=O)NC2=CC(=CC=C2)Cl|162834.0|35.0
3836|CICLOPIROX ETHANOLAMINE|815|CC1=CC(=O)N(C(=C1)C2CCCCC2)O.C(CO)N|38911.0|35.0
3837|METHYL JASMONATE|2173|CC/C=CC[C@@H]1[C@H](CCC1=O)CC(=O)OC|5281929.0|35.0
3838|SODIUM ASCORBATE|1793|C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+]|23667548.0|35.0
3839|67200-34-4|4349|C1=CC=C2C(=C1)C3=NC4=NON=C4N=C3C2=O|568763.0|35.0
3840|BRD-K88742110|4456|COc1ccc(Cn2ccc3ccc(cc23)C(=O)NO)cc1|0.0|35.0
3841|ABT-888|2|CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N|11960529.0|35.0
3842|ESTRADIOL|650|CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O|5757.0|35.0
3843|MILNACIPRAN HCL|1082|CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2.Cl|163701.0|35.0
3844|Fenobam|2910|CN1CC(=O)NC1=NC(=O)NC2=CC(=CC=C2)Cl|135659063.0|35.0
3845|cl-82198|2746|C1COCCN1CCCCNC(=O)C2=CC3=CC=CC=C3O2|2777.0|35.0
3846|SOTALOL|615|CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O|5253.0|35.0
3847|TESTOSTERONE|174|CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C|6013.0|35.0
3848|NAPROXEN|1064|CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O|156391.0|35.0
